  202	2024-08-16 06:23:02	1	0	1	0
 5752	2024-08-16 06:23:25	1	0	1	0
10158	2024-08-16 06:29:46	1	0	1	0
 2172	2024-08-16 06:31:58	1	0	1	0
 9800	2024-08-16 06:33:11	1	0	1	0
 8595	2024-08-16 06:36:10	1	0	1	0
 6174	2024-08-16 06:38:07	1	0	1	0
 9582	2024-08-16 06:40:49	1	0	1	0
 2376	2024-08-16 06:42:22	1	0	1	0
 4789	2024-08-16 06:43:01	1	0	1	0
 8343	2024-08-16 06:45:54	1	0	1	0
10241	2024-08-16 06:46:05	1	0	1	0
 2152	2024-08-16 06:46:11	1	0	1	0
 2376	2024-08-16 06:46:41	1	0	1	0
10165	2024-08-16 06:49:02	1	0	1	0
10216	2024-08-16 06:50:29	1	0	1	0
10216	2024-08-16 06:50:34	1	0	1	0
 9997	2024-08-16 06:50:56	1	0	1	0
10167	2024-08-16 06:52:20	1	0	1	0
 3412	2024-08-16 06:52:28	1	0	1	0
 9409	2024-08-16 06:53:17	1	0	1	0
 7236	2024-08-16 06:53:43	1	0	1	0
10190	2024-08-16 06:59:55	1	1	1	0
 5592	2024-08-16 07:00:05	1	0	1	0
 5372	2024-08-16 07:08:04	1	0	1	0
 4899	2024-08-16 07:11:17	1	0	1	0
 2373	2024-08-16 07:12:24	1	0	1	0
 9976	2024-08-16 07:18:24	1	0	1	0
10040	2024-08-16 07:18:35	1	0	1	0
 9781	2024-08-16 07:19:06	1	0	1	0
 4823	2024-08-16 07:20:01	1	0	1	0
 9857	2024-08-16 07:22:02	1	0	1	0
 9598	2024-08-16 07:27:41	1	0	1	0
 8132	2024-08-16 07:28:35	1	0	1	0
 8888	2024-08-16 07:32:23	1	0	1	0
 1530	2024-08-16 07:33:35	1	0	1	0
 7121	2024-08-16 07:36:42	1	0	1	0
 7195	2024-08-16 07:36:48	1	0	1	0
10210	2024-08-16 07:36:58	1	0	1	0
 7197	2024-08-16 07:38:23	1	0	1	0
10234	2024-08-16 07:38:35	1	0	1	0
10029	2024-08-16 07:38:47	1	0	1	0
10211	2024-08-16 07:39:46	1	0	1	0
 9771	2024-08-16 07:39:58	1	0	1	0
 9830	2024-08-16 07:40:01	1	0	1	0
 9833	2024-08-16 07:40:38	1	0	1	0
 6939	2024-08-16 07:41:28	1	0	1	0
 9643	2024-08-16 07:41:50	1	0	1	0
 5490	2024-08-16 07:42:26	1	1	1	0
 5490	2024-08-16 07:42:34	1	0	1	0
 5490	2024-08-16 07:42:37	1	0	1	0
 9954	2024-08-16 07:44:04	1	0	1	0
 7507	2024-08-16 07:44:19	1	0	1	0
 8734	2024-08-16 07:45:36	1	0	1	0
 2365	2024-08-16 07:46:54	1	0	1	0
 7907	2024-08-16 07:47:12	1	0	1	0
 7346	2024-08-16 07:47:50	1	0	1	0
 3014	2024-08-16 07:48:44	1	0	1	0
 1572	2024-08-16 07:48:57	1	0	1	0
10091	2024-08-16 07:49:19	1	0	1	0
 9071	2024-08-16 07:49:23	1	0	1	0
 5667	2024-08-16 07:49:56	1	0	1	0
 8872	2024-08-16 07:50:03	1	0	1	0
 6408	2024-08-16 07:50:09	1	0	1	0
 2401	2024-08-16 07:50:25	1	0	1	0
 9907	2024-08-16 07:50:47	1	0	1	0
10236	2024-08-16 07:51:01	1	0	1	0
 3055	2024-08-16 07:51:12	1	0	1	0
  698	2024-08-16 07:51:30	1	0	1	0
 7506	2024-08-16 07:51:57	1	0	1	0
 9081	2024-08-16 07:52:06	1	0	1	0
 5704	2024-08-16 07:52:37	1	0	1	0
 5261	2024-08-16 07:52:44	1	0	1	0
 5510	2024-08-16 07:52:49	1	0	1	0
10160	2024-08-16 07:53:05	1	0	1	0
 9956	2024-08-16 07:53:11	1	0	1	0
 7777	2024-08-16 07:53:39	1	0	1	0
 9927	2024-08-16 07:53:47	1	0	1	0
 9951	2024-08-16 07:54:28	1	0	1	0
 7422	2024-08-16 07:54:43	1	0	1	0
 7499	2024-08-16 07:55:20	1	0	1	0
 9273	2024-08-16 07:55:29	1	0	1	0
 9238	2024-08-16 07:56:29	1	0	1	0
 8857	2024-08-16 07:57:28	1	0	1	0
 8007	2024-08-16 07:58:07	1	0	1	0
 7483	2024-08-16 07:58:24	1	0	1	0
 5667	2024-08-16 07:58:28	1	0	1	0
 7148	2024-08-16 07:59:35	1	0	1	0
 9046	2024-08-16 08:05:36	1	0	1	0
 3101	2024-08-16 08:07:11	1	0	1	0
 9253	2024-08-16 09:36:38	1	0	1	0
10251	2024-08-16 09:48:24	1	0	1	0
10247	2024-08-16 09:54:11	1	0	1	0
 7951	2024-08-16 09:55:56	1	0	1	0
 7951	2024-08-16 09:55:58	1	0	1	0
 8408	2024-08-16 13:29:12	1	0	1	0
 6701	2024-08-16 14:00:38	1	1	1	0
 9868	2024-08-16 14:00:40	1	1	1	0
 7498	2024-08-16 14:00:44	1	1	1	0
 9948	2024-08-16 14:00:47	1	1	1	0
 7456	2024-08-16 14:00:51	1	1	1	0
 9824	2024-08-16 14:01:20	1	1	1	0
 5583	2024-08-16 14:02:18	1	1	1	0
10157	2024-08-16 14:05:01	1	1	1	0
 2172	2024-08-16 14:15:30	1	1	1	0
10010	2024-08-16 15:25:21	1	1	1	0
 2378	2024-08-16 16:00:05	1	1	1	0
 9976	2024-08-16 16:00:09	1	1	1	0
 8357	2024-08-16 16:00:12	1	1	1	0
 9778	2024-08-16 16:00:14	1	1	1	0
 9788	2024-08-16 16:00:17	1	1	1	0
 6687	2024-08-16 16:00:20	1	1	1	0
 5372	2024-08-16 16:00:24	1	1	1	0
